Date,strategy,vol_targeted,benchmark_ew,ret,bench_ret,leverage
2015-11-10,1.04385384070672,1.0879291134494666,0.9615334910833069,-0.0003111153160016535,-0.014282186734341635,1.992088285745116
2015-11-13,1.0423768733299819,1.084853261408196,0.9597347675046948,-0.001414917797052955,-0.0018706821918242037,1.9981755131452734
2015-11-16,1.0415313272645974,1.0830988672093742,0.962312440380624,-0.0008111711675675894,0.0026858179605509526,1.9936259502056137
2015-11-17,1.0420027234645504,1.0840775635839934,0.9654090644633258,0.00045259915627403753,0.003217898836969012,1.9964853968914753
2015-11-18,1.0444983337890086,1.0892643708812395,0.958121982240347,0.002395013245417143,-0.007548180860545114,1.9977072115189283
2015-11-19,1.0427971140232217,1.0857020234153594,0.9704640619164948,-0.0016287433983886803,0.012881532732699435,2.007938055521591
2015-11-20,1.0416286383576099,1.0832670802345905,0.974123842106923,-0.0011205206170007524,0.0037711650889995577,2.001512618622667
2015-11-23,1.0426425891419464,1.0853834713588988,0.9744573512470355,0.0009734282900818018,0.00034236831673378884,2.0070418227083624
2015-11-24,1.0477483140163952,1.0960485576544652,0.9721264404784535,0.004896908036962738,-0.00239200901465732,2.006592672714296
2015-11-26,1.049188418841349,1.0990973231019945,0.9759114478344685,0.0013744759172489443,0.003893534007934231,2.023751036204342
2015-11-27,1.0500999853085566,1.1010745492756313,0.9801101185918364,0.0008688300888931579,0.004302307106535679,2.070548214706765
2015-11-30,1.0507259389600623,1.1024642688505593,0.9794482993080059,0.0005960895726722236,-0.0006752499247547333,2.1173805808521897
2015-12-01,1.051165805770946,1.1034833569675815,0.9858608574097912,0.0004186313429352809,0.006547112396147892,2.2080834057870358
2015-12-02,1.050587544050888,1.102142695348477,0.9865463362722438,-0.0005501146602023317,0.0006953099489651994,2.2085140692603034
2015-12-03,1.0515054232848264,1.104283905744321,0.9793004681955567,0.000873681816556998,-0.007344680944299319,2.2236591585747916
2015-12-04,1.0512044076854987,1.1035410458263328,0.9718437330722729,-0.0002862710858755526,-0.007614348573756436,2.3498963031487845
2015-12-07,1.0523692737465329,1.1064145319899275,0.971725346030666,0.0011081251681572199,-0.00012181695223025954,2.349804873425883
2015-12-08,1.0493524625168698,1.0989204221430715,0.9629507945451073,-0.002866685017249639,-0.0090298678751163,2.3627741276863827
2015-12-09,1.047855795432139,1.0951357528643357,0.9476975110077775,-0.0014262768118357898,-0.01584014845175482,2.41467045909961
2015-12-10,1.0465294121758926,1.0918002065811978,0.9573998031351026,-0.0012658070528679918,0.010237752040741163,2.4061987809317893
2015-12-11,1.0492368562265473,1.0996242374187337,0.9487492389589934,0.0025870692396742505,-0.009035477287317201,2.769997194100193
2015-12-14,1.0496744419226023,1.1008857395902791,0.955278549810698,0.00041705139641072287,0.006882019593363634,2.7507689847117196
