y,x,alpha,beta,adf_p,half_life,corr,crossings,mu,sd,same_sector,sector_y,sector_x,form_end
NTPC,ONGC,2.4360694293172074,0.45577859281611866,6.783983209753794e-05,11.179354637443845,0.9322040789058967,16,-5.815453938512725e-16,0.04715223114918179,False,Utilities,Energy,2021-06-18
HDFC,KOTAKBANK,1.2948159311982974,0.865985496870971,7.729107614244809e-05,12.088551228128889,0.9259789330149697,15,-1.4410577375716582e-14,0.05565613817123633,False,NBFC,Bank,2021-06-18
TCS,INFY,3.1921310818574233,0.6726098082353629,7.794746623732139e-05,12.156404420003067,0.9754333122425276,25,-1.5565444289162645e-14,0.04232495318766586,True,IT,IT,2021-06-18
TCS,HCLTECH,3.1279281593905495,0.7163913635136336,9.131422146608305e-05,11.287793036326384,0.9766882551848579,30,1.2168984221235314e-14,0.04124283189578468,True,IT,IT,2021-06-18
HDFC,HDFCBANK,0.9579499319102983,0.944120524814565,0.0001130020575415475,12.152764671521703,0.9522613566825509,21,7.244763284289407e-14,0.04500011743272123,False,NBFC,Bank,2021-06-18
ULTRACEMCO,ADANIPORTS,4.3274747775721565,0.6769853198115746,0.00024177760101937016,12.788982576500132,0.9453095967350161,24,-1.7319479184152442e-14,0.060811867621199535,False,Cement,Infrastructure,2021-06-18
ITC,ONGC,2.5530713525509565,0.6030187291211934,0.0003297796013636295,11.091296029742756,0.9485609662798771,26,-7.377990047244427e-15,0.05362903656883469,False,Consumer,Energy,2021-06-18
HCLTECH,INFY,0.20597318249122398,0.9214413856710646,0.000914416534307538,14.27269049794939,0.9801588772986681,22,2.2471148986249068e-14,0.05191953098736972,True,IT,IT,2021-06-18
HDFCBANK,POWERGRID,1.6634901484630515,1.117159781599441,0.0010394407298188336,16.18711964844753,0.8353547627414223,21,2.6229459521461635e-14,0.0817283914164455,False,Bank,Utilities,2021-06-18
HDFC,BAJAJFINSV,2.502711025524352,0.5737036005738185,0.0010513664838168587,15.668506980380737,0.9132387639477366,22,2.3231269935383962e-14,0.06005609403838339,True,NBFC,NBFC,2021-06-18
BAJFINANCE,TITAN,-1.7140032751593917,1.4027845581045204,0.0011493115455635005,14.320764777625767,0.9356929276085539,16,1.7857085592690507e-13,0.10579081692698751,False,NBFC,Consumer,2021-06-18
HDFC,POWERGRID,2.427449159628522,1.0757341937655172,0.0012958022186686173,16.3603967969871,0.8113147202670654,20,-1.9763144677507283e-14,0.08617387058584791,False,NBFC,Utilities,2021-06-18
KOTAKBANK,BAJFINANCE,3.314180153381941,0.48892777501563406,0.0013527791376397665,15.479721618365716,0.9301328009731823,24,-3.1469242262020574e-14,0.057880247734802596,False,Bank,NBFC,2021-06-18
NTPC,IOC,2.086955204889398,0.5420995085339888,0.0013814411172227428,15.79964817146574,0.9000495032895118,21,1.225122296380014e-14,0.0567739229240937,False,Utilities,Energy,2021-06-18
TCS,BAJAJ-AUTO,-1.202630510344745,1.1192587841763555,0.0016583419391541093,17.949919842112873,0.8952996150960899,20,-1.2103193227183452e-13,0.08558646189668435,False,IT,Auto,2021-06-18
POWERGRID,WIPRO,2.9520335614327435,0.33175847037433215,0.002500835830144374,17.485116682646645,0.8112149718794217,18,2.389622891097956e-15,0.06500739876233635,False,Utilities,IT,2021-06-18
HDFC,BAJFINANCE,3.9764681250149647,0.446603884462224,0.002551908794364703,16.87559693133202,0.9084755304066146,20,-2.293990981886858e-14,0.06160579129086064,True,NBFC,NBFC,2021-06-18
COALINDIA,ITC,-1.7337395795272694,1.2526296215374746,0.0025675203872218113,18.496578781426912,0.9112073395496921,20,-4.464858817762376e-14,0.09592780337582756,False,Metals & Mining,Consumer,2021-06-18
KOTAKBANK,HDFCBANK,0.33213914895731256,0.9877667623650073,0.002579114454303831,16.892747341515015,0.9317354994663071,15,-1.5426813265981938e-14,0.0572362811401282,True,Bank,Bank,2021-06-18
HDFC,ICICIBANK,4.123916868441805,0.5778413672553013,0.002726187117631687,17.51313953127134,0.9135321967231319,23,-1.9901775700687993e-15,0.05995904841830952,False,NBFC,Bank,2021-06-18
NTPC,ITC,1.0012481495115857,0.6632185696103858,0.0027403857619557955,18.38265725945533,0.8623415360697132,21,4.775956232493319e-14,0.06596371274344251,False,Utilities,Consumer,2021-06-18
HDFCBANK,TECHM,2.5139940802882164,0.691011834741605,0.0032894566041387205,17.945279572507367,0.8682210525911339,14,2.717403022177764e-15,0.07376927266223436,False,Bank,IT,2021-06-18
HDFCBANK,BAJFINANCE,3.293799355998673,0.46113732085732806,0.003362190377982296,16.986414556750354,0.9300200006767029,22,9.916817514138567e-15,0.054639438194543574,False,Bank,NBFC,2021-06-18
POWERGRID,BAJAJ-AUTO,0.25322582561434503,0.5744193869057723,0.0035433458199680377,18.68045005492183,0.7940812805184876,17,-7.14419705052442e-14,0.06757141071035472,False,Utilities,Auto,2021-06-18
IOC,ONGC,0.9364445902626621,0.7775689573624289,0.003547227829183493,14.910146499212036,0.9578744886307407,19,1.4219078589458487e-14,0.06211927339248068,True,Energy,Energy,2021-06-18
HDFCBANK,TITAN,2.3045489237560286,0.6752429458218558,0.003724736411286681,17.470573962261668,0.9083734719425519,17,6.289971483111773e-14,0.06216996947575617,False,Bank,Consumer,2021-06-18
LT,SBIN,3.1435140390541196,0.7007674542731208,0.004045118095822785,20.193496293402934,0.9305064550141667,19,2.379754241990177e-14,0.06526725367169331,False,Infrastructure,Bank,2021-06-18
HDFCBANK,ULTRACEMCO,1.0683408484440853,0.7132627843328527,0.004321795995731085,20.368581062436373,0.8944367296766578,16,-1.064979967822707e-13,0.06648670711304969,False,Bank,Cement,2021-06-18
DRREDDY,DIVISLAB,2.598178868271728,0.7200091983831836,0.0045515283304035665,17.22995172216766,0.9752190862437031,14,-3.3024729335675292e-15,0.06617877991539976,True,Pharma,Pharma,2021-06-18
HINDUNILVR,BHARTIARTL,4.5606877487035895,0.4974953532047538,0.004670383273265167,20.60800332271824,0.8775558877971295,13,3.000304296600767e-14,0.06809756382046672,False,Consumer,Telecom,2021-06-18
HINDALCO,GRASIM,-1.4958189530388344,1.0141545979017488,0.005386064848285306,18.60062371840492,0.94524807571066,17,-7.655252093605841e-15,0.09048196744537558,False,Metals & Mining,Cement,2021-06-18
IOC,ITC,-1.703216854860557,1.1673645782945403,0.005448604090096985,18.365128601116616,0.9142011340748482,18,6.475478589554431e-14,0.08765887824817353,False,Energy,Consumer,2021-06-18
NTPC,INDUSINDBK,2.8637137663548025,0.24053630942311,0.005584680239638711,17.990598571584513,0.8730493832969419,12,-7.041986041908136e-15,0.0635281178695641,False,Utilities,Bank,2021-06-18
BRITANNIA,RELIANCE,5.028756801534686,0.41063856998560555,0.005794887090839887,20.696298039452298,0.8543635586488425,18,-5.434336108683729e-14,0.06483466583176233,False,Consumer,Energy,2021-06-18
BAJFINANCE,POWERGRID,-2.0769420299500863,2.1194703930716665,0.006629538060477495,22.662211815067206,0.7858162375080665,14,-3.801779584853975e-14,0.18544367501628373,False,NBFC,Utilities,2021-06-18
HDFC,TITAN,3.187399537570177,0.6298537894925469,0.007185512229551538,19.518161791143235,0.8546196122877853,18,-7.102255291816358e-14,0.07654026600970204,False,NBFC,Consumer,2021-06-18
HDFC,ULTRACEMCO,1.9168211754735986,0.6793525464153372,0.007319480562890615,21.301082942485337,0.8592588021552724,16,5.609504630346809e-14,0.07540326933951137,False,NBFC,Cement,2021-06-18
ICICIBANK,POWERGRID,-1.9537368110736424,1.657502379183199,0.007601506048195173,22.284824989035698,0.7907210744290709,26,3.087477363719483e-15,0.14265979039011897,False,Bank,Utilities,2021-06-18
HDFC,TECHM,3.4112500893359496,0.6402121724927723,0.008569608980277503,20.887858349123114,0.8113298895821788,22,1.1930491867797317e-14,0.08617076737794817,False,NBFC,IT,2021-06-18
BAJAJ-AUTO,HCLTECH,4.644466904494369,0.5179945645697024,0.009026396171033358,20.309417551852768,0.8828622351939872,13,1.369627515458209e-14,0.07217513783188736,False,Auto,IT,2021-06-18
HDFCBANK,BAJAJ-AUTO,0.2707035612948612,0.8529019978842453,0.009346917064266835,20.146946130910063,0.8816387322739765,15,-1.0523152014677238e-13,0.07016350558735242,False,Bank,Auto,2021-06-18
ITC,INDUSINDBK,3.1050961223403406,0.32021197213785035,0.009613441917773087,22.032842168738906,0.8938674123563912,15,-1.055475518860572e-14,0.07594440030154545,False,Consumer,Bank,2021-06-18
POWERGRID,BAJAJFINSV,1.4149926790461378,0.3820151059911232,0.009840779482255755,19.067140518680993,0.8062930499663332,22,2.6472651231617623e-14,0.06575983594856234,False,Utilities,NBFC,2021-06-18
POWERGRID,TCS,1.4604165985739241,0.43637682548808127,0.009950090466421807,21.873434138456066,0.7541533445251384,20,-1.0058738087021868e-13,0.07300623368938268,False,Utilities,IT,2021-06-18
BAJAJ-AUTO,INFY,4.738151738356184,0.4792519138568901,0.010552372005467632,22.084001284001726,0.8688811124627294,18,6.089543919089497e-14,0.07607699477063137,False,Auto,IT,2021-06-18
AXISBANK,LT,-1.3827447640744672,1.102284494946728,0.010580157424596115,20.044292128327754,0.9067409942925734,18,-3.421836594204477e-14,0.09134592259614883,False,Bank,Infrastructure,2021-06-18
POWERGRID,TECHM,1.7896168013702172,0.4614841429565114,0.011304669075682833,20.716177123079806,0.7754359815711016,22,3.970956426701618e-16,0.07019668580038807,False,Utilities,IT,2021-06-18
TCS,ULTRACEMCO,0.08304586827290583,0.9074630591948596,0.011430793141031714,23.80562948938322,0.8805932901673712,17,-1.3440160213451631e-14,0.09104451860362564,False,IT,Cement,2021-06-18
KOTAKBANK,TITAN,2.369722354446294,0.7010427764249878,0.011613806840645316,17.979777533052495,0.8895843616173494,19,1.0637346382924396e-13,0.0719943733925328,False,Bank,Consumer,2021-06-18
POWERGRID,TITAN,1.809982687319231,0.42809519328467727,0.012586277456564854,21.194043822961458,0.7701743978534545,16,-2.8580312719636174e-14,0.07090898110733385,False,Utilities,Consumer,2021-06-18
MARUTI,M&M,5.708376788710185,0.4826471938047284,0.013080234175248147,22.578100353401133,0.8409627931046931,17,9.417510862852121e-15,0.0761944438596227,True,Auto,Auto,2021-06-18
BPCL,BAJFINANCE,1.9848738053594617,0.46488810903144306,0.013305745300183271,25.883292642161276,0.7791168711789109,12,1.9758445320789295e-14,0.11215785909895816,False,Energy,NBFC,2021-06-18
NTPC,AXISBANK,1.6867878666822622,0.4454597832885637,0.013521845217477653,28.160365314629978,0.7406831385889195,19,-4.807441922503853e-15,0.08752844378080561,False,Utilities,Bank,2021-06-18
HINDUNILVR,TATACONSUM,5.784204353369505,0.30500064095307394,0.013521989001452192,24.371825975345242,0.8768214380961347,19,-1.3380243415297257e-14,0.06828813122266399,True,Consumer,Consumer,2021-06-18
NTPC,LT,0.3569586874467756,0.5919138256816178,0.01353377480029461,25.732197369520712,0.8096027846077707,15,-6.82675550422419e-14,0.07647084542904849,False,Utilities,Infrastructure,2021-06-18
KOTAKBANK,ICICIBANK,3.6911991084785107,0.5967927316288575,0.014177480461657474,23.43555636410243,0.8823649870891777,21,1.4396479305562612e-14,0.07416864409760913,True,Bank,Bank,2021-06-18
EICHERMOT,SUNPHARMA,2.65604959310649,0.8065484826706184,0.015088589388051873,25.36436000388228,0.7420545009164167,18,-1.3273333049962983e-14,0.12574730890562277,False,Auto,Pharma,2021-06-18
POWERGRID,HINDALCO,3.085964852722821,0.3243397704368203,0.015720466231338256,21.61338250147196,0.8088742970171661,24,-7.721043087657702e-15,0.06536687993183954,False,Utilities,Metals & Mining,2021-06-18
POWERGRID,INFY,2.842745626224321,0.2951070148968515,0.015956370183687108,23.64870193684933,0.739625546252587,20,5.991444847601454e-14,0.0748205830742164,False,Utilities,IT,2021-06-18
RELIANCE,TATACONSUM,4.008530701224593,0.5648131845145206,0.015959574858929442,33.87954256251884,0.8884308617126919,15,-1.853778741329137e-14,0.11914624692739523,False,Energy,Consumer,2021-06-18
DRREDDY,TATACONSUM,4.198510518099852,0.6692941563872072,0.016329916044508234,34.69767921889685,0.9135686018011083,12,-5.669773880255032e-15,0.12164947774935683,False,Pharma,Consumer,2021-06-18
ULTRACEMCO,WIPRO,4.9540093090384145,0.6095764644115993,0.016421735777607915,24.35690647400292,0.8887870707978311,21,7.27695387780764e-15,0.08544911210864704,False,Cement,IT,2021-06-18
BPCL,KOTAKBANK,-0.36755669574537786,0.841171180532637,0.01679215923059695,25.96861542673,0.7410342908824293,14,7.28635259124362e-14,0.12013539810939565,False,Energy,Bank,2021-06-18
ICICIBANK,BAJFINANCE,0.12961904509058747,0.7254950880875382,0.018541253780656117,22.906746069697206,0.9334906784549089,20,2.9691710583440824e-14,0.08356745205509278,False,Bank,NBFC,2021-06-18
ICICIBANK,TITAN,-1.3475646387149798,1.0510473455938607,0.018622716109062958,21.93151508965104,0.9020698327702981,15,7.972458672070172e-15,0.10057645813495647,False,Bank,Consumer,2021-06-18
BAJAJ-AUTO,ADANIPORTS,4.946981378890097,0.5003629240784475,0.01898429342863585,25.321485088918276,0.84759516016932,15,-5.223804927717774e-14,0.08155163464010419,False,Auto,Infrastructure,2021-06-18
HINDUNILVR,ASIANPAINT,3.6920138163434153,0.5192634343871729,0.018986590959122168,24.193195685012927,0.9033737094020127,20,-4.7074631083286137e-14,0.06090821504662467,True,Consumer,Consumer,2021-06-18
BAJAJ-AUTO,WIPRO,5.201079281308264,0.48783406379438765,0.01990578795969032,24.40938364043175,0.8628795783892561,15,6.3953545575127e-14,0.07767358387409368,False,Auto,IT,2021-06-18
NTPC,SBIN,2.2148144511053522,0.41529893775061094,0.020257616625175095,30.592562198510603,0.7542577754061036,13,-1.1278456123176193e-16,0.08553829023906587,False,Utilities,Bank,2021-06-18
BPCL,HINDUNILVR,-0.9658867268126679,0.8903677942836998,0.02248370257455803,28.930675385287017,0.7067884259750206,18,-1.0875838736362393e-13,0.12656878125386561,False,Energy,Consumer,2021-06-18
BRITANNIA,DRREDDY,5.31025702845813,0.33535261397356037,0.022842358321689224,25.785595229767686,0.8040431413018791,18,-6.202680932075107e-14,0.07417857727589834,False,Consumer,Pharma,2021-06-18
BPCL,BAJAJ-AUTO,-1.0843284608769599,0.862551107351965,0.023308039641707676,27.522727780375547,0.740915228559658,16,-8.236327551785314e-14,0.12015890291632565,False,Energy,Auto,2021-06-18
RELIANCE,DRREDDY,0.8203986902377701,0.7999716029485924,0.023377227027462356,25.146788095612568,0.9218690815193659,15,5.4471418557402525e-14,0.10058451996464803,False,Energy,Pharma,2021-06-18
BPCL,SHREECEM,-1.4092821916078453,0.7232701887603803,0.023475357670414743,30.49753353797483,0.7385826924258347,12,-2.346036357538598e-14,0.12061770021721073,False,Energy,Cement,2021-06-18
JSWSTEEL,TATASTEEL,-0.40045123636128,0.9847194461336105,0.023758207097623874,25.743614787024217,0.9683067048729591,17,7.988906420583137e-17,0.0828430495380665,True,Metals & Mining,Metals & Mining,2021-06-18
HEROMOTOCO,EICHERMOT,2.56774503253546,0.6934180672542951,0.024003157756285275,23.16366100114497,0.8439355504097275,22,-1.427429603089487e-15,0.08268268783164237,True,Auto,Auto,2021-06-18
TCS,ASIANPAINT,2.445702476499694,0.7035960228146634,0.025613583025379888,25.038942768699364,0.9048514158629953,18,-2.47773582956027e-15,0.0817944270235649,False,IT,Consumer,2021-06-18
HDFCBANK,ADANIPORTS,4.200877144309092,0.47517981297022005,0.02594263840068476,28.353962876751563,0.8320565779057735,12,9.391664400903176e-15,0.08246872749800781,False,Bank,Infrastructure,2021-06-18
KOTAKBANK,POWERGRID,2.145459874066638,1.0681206389232925,0.026368158233601918,25.509107110530614,0.7533801993037744,15,-2.861908241255959e-15,0.10364590294929471,False,Bank,Utilities,2021-06-18
HDFC,TCS,3.066776294668262,0.5907656496591869,0.026423655583763427,26.52444201989008,0.7700121893898652,17,9.338326702153989e-14,0.09404813112936766,False,NBFC,IT,2021-06-18
HINDUNILVR,DIVISLAB,5.169592957047923,0.3130553362279769,0.026701205401539925,22.81555712922307,0.8930412805948158,13,1.5929644434806877e-14,0.06390786733648489,False,Consumer,Pharma,2021-06-18
HDFCBANK,WIPRO,4.480764667365158,0.45639696219704584,0.027234496414195185,27.419799466305584,0.8344731034404029,12,4.285225907217205e-14,0.08192723805595056,False,Bank,IT,2021-06-18
SHREECEM,TCS,3.6522434767450607,0.815244571830215,0.02843110861266282,27.231836059494327,0.8573045967014987,21,-6.151692911684915e-14,0.09405704249442345,False,Cement,IT,2021-06-18
TATAMOTORS,HINDALCO,-1.5596705475572923,1.2629183120067127,0.02891882601231745,31.119672795553914,0.8974520796903455,15,-9.163745600080658e-16,0.17210269596697036,False,Auto,Metals & Mining,2021-06-18
BAJFINANCE,BAJAJ-AUTO,-4.876925045768837,1.637983195445844,0.029127596548651304,31.971847130643127,0.8395352874766528,13,2.2610954848609274e-14,0.16290867173182327,False,NBFC,Auto,2021-06-18
HEROMOTOCO,M&M,4.40216744372458,0.5358884871400118,0.029650314127093718,23.235292620847755,0.8530669687469703,14,-2.167343318337025e-14,0.08042572812175873,True,Auto,Auto,2021-06-18
KOTAKBANK,SHREECEM,0.27478732235187386,0.7071723505975824,0.032415367993346135,28.346131812997417,0.8197282705107186,15,5.1003293299525845e-14,0.09027493886556223,False,Bank,Cement,2021-06-18
HDFCBANK,BAJAJFINSV,2.024595789816072,0.5639687149408779,0.033802199203091216,24.37935938026926,0.8900677253456941,19,3.9968028886505635e-15,0.06777033675748555,False,Bank,NBFC,2021-06-18
BAJAJ-AUTO,ASIANPAINT,4.028319889717704,0.5252623337061283,0.033928164210264254,29.404570838807338,0.8444856360715426,16,8.623319577511798e-15,0.08231003305944866,False,Auto,Consumer,2021-06-18
POWERGRID,GRASIM,2.58449217146549,0.33135927550974187,0.033959629651282755,25.26517005818845,0.7702320754259113,15,8.17218133258475e-15,0.07090123786575307,False,Utilities,Cement,2021-06-18
HINDALCO,TATASTEEL,0.34659869671723975,0.8094667751695419,0.03463645920547915,26.232142517663846,0.9522491679647868,21,1.552080040034174e-14,0.08465116499555991,True,Metals & Mining,Metals & Mining,2021-06-18
BPCL,TITAN,1.1690258092840433,0.6548521758176091,0.034727865695435386,28.120952718291576,0.7320484343098973,12,4.410346279833691e-14,0.12188615151400653,False,Energy,Consumer,2021-06-18
SHREECEM,BAJAJ-AUTO,2.1298396549281318,0.9807728812353103,0.035244593298645946,30.421153772923688,0.8249992841790414,15,8.032610438060445e-14,0.10325141738498528,False,Cement,Auto,2021-06-18
BRITANNIA,HCLTECH,5.661144103761428,0.3714376178981581,0.036110590806917246,29.150386657692547,0.7798457335846986,16,1.2660771901772975e-13,0.07809613473392205,False,Consumer,IT,2021-06-18
BAJAJ-AUTO,TECHM,3.413907808365926,0.6904866654058865,0.03621944909699315,23.362120353273106,0.8392833223290582,15,6.673086539545915e-15,0.08355735282703133,False,Auto,IT,2021-06-18
POWERGRID,TATASTEEL,3.215936537161891,0.2596842042004537,0.03794308092008803,25.83802479143869,0.7618648519555935,24,7.84557604068444e-15,0.07200987554582769,False,Utilities,Metals & Mining,2021-06-18
HDFC,SHREECEM,1.3711000028381686,0.6287123473568786,0.038990429952416285,30.150623663697232,0.7792684942521729,15,-8.792026483687642e-14,0.09237672029057409,False,NBFC,Cement,2021-06-18
BRITANNIA,CIPLA,5.353123771043072,0.4169811271271314,0.04001324378524358,29.015364754365077,0.7607363212064711,12,4.14553752877495e-14,0.08097675236825265,False,Consumer,Pharma,2021-06-18
HDFC,WIPRO,5.311528509310774,0.4089084333660382,0.04015298199451164,28.318632085163078,0.7540920934565343,12,2.2907014321842648e-14,0.09681041317456207,False,NBFC,IT,2021-06-18
GRASIM,JSWSTEEL,2.669445827803253,0.717047576689216,0.0401671250348346,31.13413371976145,0.9203594671353815,13,2.6462077679002144e-14,0.10105896042670738,False,Cement,Metals & Mining,2021-06-18
TECHM,ULTRACEMCO,-0.6154782582857338,0.8557807058002875,0.04033161229144319,27.260452520857445,0.854117704717598,14,5.188207300578999e-14,0.09715230853698135,False,IT,Cement,2021-06-18
IOC,COALINDIA,0.27129142480750057,0.8595919055599832,0.041739034662234054,24.340350297427182,0.9254075320048386,19,-2.159354411916442e-14,0.0819728759036313,False,Energy,Metals & Mining,2021-06-18
BAJAJ-AUTO,TITAN,3.4247854830732196,0.6433241713036304,0.04389790476878442,30.207321883004074,0.8372260375227265,14,-4.9003717016021064e-14,0.08404340645116577,False,Auto,Consumer,2021-06-18
KOTAKBANK,BAJAJFINSV,2.1427752618970928,0.5783512416226944,0.04437537696763636,29.1829407985223,0.8609896818629151,16,-4.178198057964981e-14,0.08016699792037184,False,Bank,NBFC,2021-06-18
BAJFINANCE,SHREECEM,-5.8196369402243295,1.4063406359575363,0.04443812300439121,34.879642995015764,0.8569094185069811,21,2.848985010281486e-14,0.15456147502001313,False,NBFC,Cement,2021-06-18
POWERGRID,JSWSTEEL,3.4102418602395668,0.248009884959785,0.0446858324274812,28.023784264027583,0.7399476083809183,18,1.2876237407292821e-15,0.07478121652820013,False,Utilities,Metals & Mining,2021-06-18
RELIANCE,DIVISLAB,2.8448689141972765,0.583077248065,0.04548862037286427,31.12475207897193,0.9100912137829027,15,-3.544372320626069e-14,0.10756869588960745,False,Energy,Pharma,2021-06-18
TECHM,WIPRO,3.0421561170101326,0.6255098805211802,0.046095162730933614,24.65664361223616,0.9102463483382807,19,-1.7049266172868013e-14,0.07734886280356848,True,IT,IT,2021-06-18
HINDUNILVR,SHREECEM,1.3306943077155893,0.62783497938675,0.046562828307408446,33.117336641872576,0.8076516475983946,13,7.30068562923349e-14,0.0837467170783747,False,Consumer,Cement,2021-06-18
HDFCBANK,INFY,4.189517491054456,0.42710085723439806,0.04668075238531086,34.28815272570862,0.8004209986988773,12,4.9740341181566005e-14,0.08912156634927164,False,Bank,IT,2021-06-18
MARUTI,EICHERMOT,4.104806607637367,0.6181604168806183,0.048628276423015954,27.651890016542012,0.8234810651757007,15,8.259589367539366e-14,0.0798909721779588,True,Auto,Auto,2021-06-18
RELIANCE,HCLTECH,1.6330612733825811,0.8898871036795095,0.04890675453571852,31.628897166676342,0.8979967210933122,22,1.0333885422860187e-14,0.11421222121594152,False,Energy,IT,2021-06-18
POWERGRID,ADANIPORTS,2.343578271118191,0.4145405406441257,7.97554212181068e-07,8.02023035564015,0.9439492169851094,29,2.718342893521362e-14,0.044485685024003116,False,Utilities,Infrastructure,2021-09-20
POWERGRID,ULTRACEMCO,0.314780792598652,0.5374071601862414,6.126286018162586e-06,9.49164333835416,0.9347290823984128,28,-4.53852123431687e-14,0.0478913326296975,False,Utilities,Cement,2021-09-20
HDFC,ICICIBANK,3.745519328224006,0.638092686236357,2.25063532837977e-05,10.36447322316804,0.9584376790998829,23,2.589110583776635e-14,0.04596893499253769,False,NBFC,Bank,2021-09-20
TCS,HCLTECH,3.031072857853365,0.7320897103830841,8.729900736348038e-05,11.384280271968045,0.9817035038171248,34,-1.6594603410402472e-14,0.04187126743997152,True,IT,IT,2021-09-20
HDFC,HDFCBANK,0.9015257133802888,0.9522501549863017,0.0001213378430618847,12.42983748533751,0.9589298477702037,17,8.63706519591192e-14,0.04570169067847007,False,NBFC,Bank,2021-09-20
HDFC,KOTAKBANK,0.9381765409622042,0.916148942632494,0.0003302645887543461,14.246745416549867,0.9234979361060792,15,-5.3947440283346626e-14,0.06180763224139262,False,NBFC,Bank,2021-09-20
ITC,ONGC,2.572107485200541,0.5977247953992391,0.0003384987319096668,11.777005568269406,0.9392981038327572,27,2.134330337393145e-14,0.05585820497873549,False,Consumer,Energy,2021-09-20
BRITANNIA,RELIANCE,4.5371758393275385,0.476781179393183,0.00047831375620944355,15.30399950387951,0.9063833630882646,20,-3.739513108340607e-15,0.057216171909602064,False,Consumer,Energy,2021-09-20
INFY,TCS,-4.523049667471193,1.4581373627693948,0.0005330895965885042,14.349603158362438,0.9794337359817334,26,-3.7230653598276413e-14,0.06605175638546011,True,IT,IT,2021-09-20
ADANIPORTS,ULTRACEMCO,-4.564063650590432,1.2572134438453342,0.0009111458548813645,14.918770191212847,0.9603061320264017,20,-1.0705839507089102e-13,0.0856036462375924,False,Infrastructure,Cement,2021-09-20
BAJFINANCE,TITAN,-1.6025028162872286,1.3863575822458178,0.0009824310689719642,13.977633109665529,0.9516578955871401,19,2.084987091854249e-14,0.10206006808433567,False,NBFC,Consumer,2021-09-20
POWERGRID,GRASIM,2.1812757394092506,0.39378017827431006,0.0011019064065520333,15.26799469200857,0.8945518318571458,22,-1.45433342029998e-14,0.06023650260439899,False,Utilities,Cement,2021-09-20
GRASIM,HINDALCO,2.1075632474406563,0.8651323002227482,0.0011124642638313835,15.85423675632991,0.9659904759987574,25,-3.459548931866348e-14,0.07916434496537003,False,Cement,Metals & Mining,2021-09-20
POWERGRID,HINDALCO,2.944208448974142,0.3531386313713901,0.0019790771214396145,16.17219735625927,0.895750801208109,24,6.634316846622497e-15,0.0599120210161918,False,Utilities,Metals & Mining,2021-09-20
HDFCBANK,POWERGRID,2.003640175299941,1.0462906807805243,0.0022096827158543607,18.186669276659906,0.8690482448032988,19,5.1523747056043246e-14,0.08027149860811095,False,Bank,Utilities,2021-09-20
HDFC,POWERGRID,2.70108274930515,1.0187215828644902,0.0022673704331196186,17.345714530167943,0.8520848069231614,19,-7.881996055248863e-15,0.08433279524584884,False,NBFC,Utilities,2021-09-20
HDFC,BAJFINANCE,3.9462478471593303,0.44952360313780715,0.002356285362569781,16.374624412346797,0.9270092397902737,18,-1.2093794513747473e-14,0.060427622921995515,True,NBFC,NBFC,2021-09-20
COALINDIA,ITC,-1.485810831921936,1.203338211126122,0.0024743885600805354,17.079788427431684,0.9136549270586224,26,6.402403592589686e-14,0.0871604896970566,False,Metals & Mining,Consumer,2021-09-20
NTPC,ONGC,2.33927030216191,0.4791448282623382,0.002503275915882876,15.322752144272428,0.9154501011990854,19,7.967759315352182e-15,0.05388772251085547,False,Utilities,Energy,2021-09-20
ICICIBANK,BAJFINANCE,0.3821404679424851,0.6962427907916907,0.0025723028700501437,16.979988260335176,0.9558993406806627,27,-4.134376556569723e-14,0.07107806100571051,False,Bank,NBFC,2021-09-20
POWERGRID,WIPRO,2.781425241696742,0.36179648306790924,0.002738160587256375,17.285243262274133,0.884434054880788,21,2.3737625621747393e-14,0.06289156365492177,False,Utilities,IT,2021-09-20
MARUTI,M&M,6.098433124971036,0.42033600748110966,0.0028217246055703203,18.528866989608257,0.8078464168413334,19,-4.8779322732737034e-14,0.07118001210194524,True,Auto,Auto,2021-09-20
ITC,IOC,2.0601667238079022,0.7233106416985593,0.002989397160738086,17.28132695260606,0.905864275363554,15,1.1205616094047348e-14,0.06895833707987299,False,Consumer,Energy,2021-09-20
EICHERMOT,WIPRO,5.024195153315782,0.4589479469525735,0.003177961195229434,24.180812376509014,0.7910965383786881,12,-1.7152652020663793e-16,0.1169107270669488,False,Auto,IT,2021-09-20
ULTRACEMCO,WIPRO,4.62274652163014,0.667457572295544,0.0032141467429152772,20.07486301134679,0.938085608893832,23,7.582412064476994e-15,0.08119916645823537,False,Cement,IT,2021-09-20
IOC,ONGC,1.006115927385808,0.7616919311850372,0.003318291855051902,14.848988965204049,0.9557476758936113,21,9.398713435980161e-17,0.05998273883191421,True,Energy,Energy,2021-09-20
HDFC,BAJAJFINSV,3.171073850950476,0.49819311503933367,0.003667040496095716,18.336175734009686,0.9148610424264756,21,-1.9181599283656013e-14,0.0650567651001897,True,NBFC,NBFC,2021-09-20
EICHERMOT,BAJAJ-AUTO,0.5408083197410726,0.8904563533339672,0.0037855635112768217,26.65892866385597,0.8082630126139293,14,-6.555250169842313e-14,0.11253971087765187,True,Auto,Auto,2021-09-20
EICHERMOT,HCLTECH,4.344653028268501,0.5126510849647778,0.003879719047476069,24.970424479110306,0.7909129326824744,17,3.8492430877056753e-14,0.11695609726794012,False,Auto,IT,2021-09-20
