Date,"A. Static z, static beta (Gatev-style)","B. Rolling 60d z, static beta","C. Rolling 60d z, rolling 120d beta","D. Rolling 30d z, static beta","E. Rolling 90d z, static beta",F. B + re-form every 126d,G. B + re-form every 63d,H. B + wider stop (z=5),"I. B + no stop, 30d time exit",J. B + entry 1.5,K. B + entry 2.5,L. B + top 10 pairs,M. B + top 40 pairs,N. B + 2y formation
2015-03-09,0.9946581938852451,1.010191949470048,0.9963469971623935,1.010739775602083,1.0088977477813719,1.010191949470048,1.010191949470048,1.0096924730047026,1.0096924730047026,1.0214715498366687,1.0100397849270797,1.008026104162806,1.0083526280507995,0.9578760559696419
2015-03-10,0.9953685545151851,1.0119230120381957,0.9978723522728071,1.010518520902017,1.0113798283497315,1.0119230120381957,1.0119230120381957,1.0114226796711443,1.0114226796711443,1.0233501531329647,1.0102669650061546,1.008026104162806,1.0092207633449286,0.9611871959078994
2015-03-11,0.9950467860823565,1.0130456561619188,0.9959395594403772,1.0098774670224389,1.014738693821814,1.0130456561619188,1.0130456561619188,1.0125447687178655,1.0125447687178655,1.0238938220042946,1.010789756056479,1.008026104162806,1.0096244472148972,0.9613185165913501
2015-03-12,0.9940478758945214,1.0138278395089833,0.9961244305640853,1.0101087267065612,1.0133868797166354,1.0138278395089833,1.0138278395089833,1.0133265653243966,1.0133265653243966,1.023645318620285,1.0112650503844334,1.008026104162806,1.0105247178388337,0.9648619127289828
2015-03-13,0.9949241455108208,1.012998908143552,0.9970250201367893,1.0103895336668536,1.0129167356412183,1.012998908143552,1.012998908143552,1.0124980438134574,1.0124980438134574,1.024489573076369,1.0104886488226157,1.008026104162806,1.0093194178275902,0.9632373327328012
2015-03-16,0.9943726634378707,1.0128553504318691,0.996380075111581,1.0111742883595747,1.0127975639366948,1.0128553504318691,1.0128553504318691,1.0123545570820456,1.0123545570820456,1.0262628062627288,1.0106266316139056,1.008026104162806,1.0108523226885753,0.9617090753423614
2015-03-17,0.9933759488140829,1.0134566670796488,0.9974319654138725,1.0108587929836441,1.0133679744805792,1.0134566670796488,1.0134566670796488,1.0129555764165137,1.0128543409608055,1.0267935843785603,1.0109220334707045,1.008026104162806,1.011830714225608,0.9635028956313703
2015-03-18,0.9925022970796293,1.0130537193524731,0.9968578947324207,1.01065570840083,1.0117439696814228,1.0130537193524731,1.0130537193524731,1.0125528279216784,1.0126956318977123,1.0261826934152243,1.0106784997876932,1.008026104162806,1.0121011597374607,0.9618714976726348
2015-03-19,0.9944089685089268,1.0121406297502975,0.9975874910136909,1.0114091039745658,1.0109886188265174,1.0121406297502975,1.0121406297502975,1.0116401897849567,1.012537767595406,1.025681065369905,1.0099251008890318,1.008026104162806,1.0106843626539386,0.9596094368439265
2015-03-20,0.9935426764471471,1.0106907068676316,0.9977674169664789,1.011561124076141,1.007474391776783,1.0106907068676316,1.0106907068676316,1.0101909837980816,1.0122516357068632,1.0246665543373517,1.008763745398309,1.008026104162806,1.0084768166861675,0.9564220184009872
2015-03-23,0.9935215749311814,1.0105170702983588,0.999281751314188,1.0113467543499315,1.0096242305364154,1.0105170702983588,1.0105170702983588,1.0100174330811855,1.0121479640842086,1.023680011096436,1.0086937542847574,1.0078244989419736,1.0076994975391171,0.9554577090887738
2015-03-24,0.9938000163499662,1.0107606520226213,0.9972334029950254,1.0116141160332461,1.0110403221747464,1.0107606520226213,1.0107606520226213,1.0102608943695857,1.0122166985863714,1.0248903354776395,1.0088683965764917,1.0080442996469543,1.006452307654234,0.9552978470288909
2015-03-25,0.9963617090162588,1.0104435967075078,0.9993783859719678,1.0126070464913457,1.0109593389856935,1.0104435967075078,1.0104435967075078,1.0099439958184102,1.012224742782554,1.02602811627112,1.0085439172370432,1.0082094080176698,1.0071494458467636,0.9552083855822912
2015-03-26,0.9961729509521916,1.0088684612842254,1.000512610601037,1.009168614747899,1.0102657709621867,1.0088684612842254,1.0088684612842254,1.0083696392006547,1.011558383847689,1.0230195184737692,1.0075348245535762,1.007511276923812,1.0053409172174912,0.9520701307621701
2015-03-27,0.9958076563580448,1.0101160604156383,0.9998026787478296,1.0115046142601747,1.0120412066642301,1.0101160604156383,1.0101160604156383,1.0096166214726632,1.0118622535985602,1.0245489166673976,1.0089732568260499,1.0080441524041877,1.0097148809219145,0.9512885417604913
2015-03-30,0.9949255193452379,1.0127951424543553,0.9979253867677371,1.0140963982373596,1.0143047357162622,1.0127951424543553,1.0127951424543553,1.0122943788735945,1.0138608694587863,1.0272951552727603,1.0105297683895853,1.0109605311869263,1.0110025625254675,0.9575805728495101
2015-03-31,0.9950086963067593,1.0126989785002387,1.0007518228331465,1.0140313727067742,1.0139616183059035,1.0126989785002387,1.0126989785002387,1.012198262466513,1.0141588996063011,1.0268721188118968,1.010136768579143,1.0106844217621862,1.0099426451144207,0.955277141468002
2015-04-01,0.9947268765550438,1.0148620405209163,1.000656815537715,1.0171626691083475,1.0157416500719072,1.0148620405209163,1.0148620405209163,1.0143602549888906,1.0157062004460766,1.0294814933265646,1.010753193598824,1.011349712027455,1.011812656162008,0.9585690512996929
2015-04-06,0.9954960982234767,1.0152535118299473,1.0009448457076395,1.016784438054029,1.0164358292869937,1.0152535118299473,1.0152535118299473,1.0147515327399488,1.0162645563758974,1.03024420791423,1.0105874468140708,1.0114501231711193,1.012531652812907,0.9606040058058646
