time,open,high,low,close,,,,,,,,,,,,,,,,,,,,,,,,Chars,Chars,Shapes,Shapes,PP SuperTrend,Plot,Buy,Sell,Plot,Plot,Volume,Volume MA,HV
1614051900,25.469999,25.6425,23.8575,25.227501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.47993783
1614138300,25.227501,25.227501,23.4825,25.227501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.90683792
1614224700,24.1675,24.1675,22.627501,22.8925,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.8281272
1614311100,22.8925,29.645,22.8925,28.1425,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,155.846265
1614570300,28.1425,28.1425,24.950001,25.625,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.1796009
1614656700,25.625,25.625,23.209999,23.605,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.6954117
1614743100,23.605,23.605,21.815001,22.09,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.5727656
1614829500,22.09,24.577499,22.09,24.15,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189.1640447
1614915900,24.15,26.407499,22.862499,25.559999,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190.6609978
1615175100,25.559999,25.6525,21.202499,24.674999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175.5059911
1615261500,24.674999,24.674999,21.4375,22.495001,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.8901355
1615347900,22.495001,22.495001,19.315001,20.747499,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186.8696689
1615520700,20.747499,22.67,18.5375,21.7075,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,183.0735564
1615779900,21.7075,22.932501,20.995001,21.227501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.8512058
1615866300,21.227501,21.227501,18.0625,20.190001,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.8064413
1615952700,20.190001,20.42,18.620001,20.157499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.1729267
1616039100,20.157499,20.9475,16.682501,20.08,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.5163304
1616125500,20.08,21.865,18.725,19.987499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.70374869
1616384700,19.987499,21.2325,18.969999,20.4925,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.17063121
1616471100,20.4925,22.135,20.4925,20.665001,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.46484933
1616557500,20.665001,22.6875,19.745001,22.455,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.7763628
1616643900,22.455,23.3125,21.120001,22.6975,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.17589689
1616730300,22.6975,22.9175,18.225,20.65,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.25100601
1617075900,20.65,20.65,19.567499,20.485001,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.57032497
1617162300,20.485001,20.83,19.995001,20.645,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.21581571
1617248700,20.645,20.674999,19.73,19.987499,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.71330623
1617594300,19.987499,23.305,19.987499,21.215,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.73877351
1617680700,21.215,22.24,19.805,20.84,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.61759386
1617767100,20.84,21.297501,19.43,20.247499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.37489649
1617853500,20.247499,20.584999,19.17,20.3125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.22135528
1617939900,20.3125,20.967501,19.682501,19.785,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.55567851
1618199100,19.785,23.3025,19.785,22.995001,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.9321514
1618285500,22.995001,22.995001,20.297501,20.459999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.0146146
1618458300,20.459999,21.545,18.245001,20.889999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.5077196
1618544700,20.889999,21.09,19.4825,20.4025,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.2636272
1618803900,20.4025,23.1075,19.807501,22.485001,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.0406595
1618890300,22.485001,22.745001,21.237499,22.424999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.6904962
1619063100,22.424999,23.6075,22.424999,23.025,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.2671037
1619149500,23.025,23.0525,20.209999,22.690001,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.9913616
1619408700,22.690001,23.555,22.6175,23.495001,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.5250293
1619495100,23.495001,23.625,22.32,23.0825,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.6391057
1619581500,23.0825,23.112499,20.967501,22.58,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.23430961
1619667900,22.58,23.422501,22.1075,23.305,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.01130928
1619754300,23.305,23.764999,22.5975,23.0275,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.22666492
1620013500,23.0275,24.540001,21.84,23.692499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.44736715
1620099900,23.692499,23.692499,22.1775,23.01,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.55902387
1620186300,23.01,23.190001,21.135,21.9625,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.5627939
1620272700,21.9625,22.612499,20.122499,22.035,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.63416766
1620359100,22.035,22.035,20.309999,20.8225,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.78659515
1620618300,20.8225,21.147499,20.135,20.225,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.64103717
1620704700,20.225,21.1175,19.7225,19.83,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.69163083
1620791100,19.83,20.905001,18.360001,20.08,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.73817085
1620963900,20.08,21.1525,18.227501,20.2675,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.53770244
1621223100,20.2675,20.424999,18.362499,19.6075,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.69503658
1621309500,19.6075,19.6075,18.305,19.24,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.03146696
1621395900,19.24,19.567499,17.23,19.317499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.88179656
1621482300,19.317499,19.8375,18.092501,19.6525,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.67057259
1621568700,19.6525,19.6525,17.129999,19.08,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.77425187
1621827900,19.08,19.885,18.719999,19.129999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.26920364
1621914300,19.129999,21.049999,17.6875,18.842501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.12939962
1622000700,18.842501,21.3025,17.23,20.872499,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.7414144
1622087100,20.872499,21.3225,18.352501,19.91,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.5861961
1622173500,19.91,19.91,17.355,17.4025,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.0054281
1622432700,17.4025,17.99,16.432501,16.885,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.84053
1622519100,16.885,17.9625,15.31,17.387501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.7254103
1622605500,17.387501,17.647499,15.1675,17.209999,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.3581738
1622691900,17.209999,17.209999,14.1475,15.745,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.9041159
1622778300,15.745,16.3825,14.9425,15.94,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.403856
1623037500,15.94,15.94,14.7425,15.5675,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.6848038
1623123900,15.5675,15.6,13.5675,15.225,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.6343997
1623210300,15.225,15.7425,11.945,14.7525,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.07265223
1623296700,14.7525,15.2,14.1775,15.0025,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.38876667
1623383100,15.0025,15.0025,13.9375,14.1025,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.29313339
1623642300,14.1025,15.3075,13.74,14.715,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.25171194
1623728700,14.715,15.1625,13.2775,14.605,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.28651993
1623815100,14.605,15.3225,13.6175,14.865,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.12955728
1623901500,14.865,16.049999,14.5275,15.2875,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.89414486
1623987900,15.2875,16.620001,10.6,14.7975,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.27595443
1624247100,14.7975,16.459999,14.375,15.06,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.86826609
1624333500,15.06,15.1125,14.425,14.7375,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.80000061
1624419900,14.7375,15.535,13.625,15.365,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.8556495
1624506300,15.365,15.6375,14.925,15.0975,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.40661854
1624592700,15.0975,15.2675,13.275,13.3675,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.32181841
1624851900,13.3675,13.77,13.1175,13.4025,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.24342539
1624938300,13.4025,13.4025,12.9025,13.0025,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.08074641
1625024700,13.0025,13.14,12.6,13.045,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.6452571
1625111100,13.045,13.2825,12.33,12.84,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.4006881
1625197500,12.84,13.02,12.0225,12.09,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.86588862
1625456700,12.09,12.6225,11.9875,12.0675,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.30797848
1625543100,12.0675,12.36,11.29,12.275,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.43738626
1625629500,12.275,12.585,11.1475,12.2125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.93402109
1625715900,12.2125,14.0075,12.055,13.56,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.1907185
1625802300,13.56,14.0025,12.175,12.9425,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.39608596
1626061500,12.9425,13.6075,11.81,12.9925,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.43171561
1626147900,12.9925,12.9925,10.6725,12.6225,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.26389439
1626234300,12.6225,12.96,10.485,12.59,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.16936811
1626320700,12.59,12.945,11.0825,12.27,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.91196848
1626407100,12.27,12.37,11.625,11.705,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.96549848
1626666300,11.705,13.1975,11.705,12.68,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.30176515
1626752700,12.68,14.0925,11.7875,13.205,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.38788394
1626925500,13.205,13.205,11.7175,11.885,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.5243872
1627011900,11.885,12.115,11.5675,11.7625,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.89892196
1627271100,11.7625,12.54,10.395,12.45,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.53706792
1627357500,12.45,13.525,12.1025,13.2325,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.4362813
1627443900,13.2325,15.98,11.355,13.6925,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.9185776
1627530300,13.6925,13.6925,12.435,12.945,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.2741568
1627616700,12.945,13.32,12.175,12.8025,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.2040435
1627875900,12.8025,13.09,11.5175,12.805,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.3350928
1627962300,12.805,13.905,11.9625,13.7475,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.2071015
1628048700,13.7475,14.0575,12.65,13.2125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.2428988
1628135100,13.2125,13.4175,11.2025,12.8725,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.40074818
1628221500,12.8725,13.1625,11.64,12.6075,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.4723693
1628480700,12.6075,13.11,12.03,12.605,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.11860686
1628567100,12.605,13.0675,9.9825,12.705,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.37652354
1628653500,12.705,13.3275,10.4725,12.7125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.95846457
1628739900,12.7125,12.8175,11.3625,12.3725,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.52835517
1628826300,12.3725,13.1625,11.395,12.99,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.01932172
1629085500,12.99,13.6575,11.375,13.4575,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.91859865
1629171900,13.4575,13.61,12.0275,13.4125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.75663835
1629258300,13.4125,13.4125,11.12,12.905,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.45964576
1629431100,12.905,14.14,12.3475,14.015,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.37581276
1629690300,14.015,14.44,12.725,13.685,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.87674742
1629776700,13.685,14.5075,13.0975,13.1875,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.65497009
1629863100,13.1875,13.9725,12.265,13.4975,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.44289079
1629949500,13.4975,14.195,12.1125,13.5375,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.39113159
1630035900,13.5375,13.76,12.94,13.405,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.15577164
1630295100,13.405,13.685,12.4025,13.3175,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.51962786
1630381500,13.3175,14.765,12.635,14.52,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.67325683
1630467900,14.52,15.63,13.9,14.185,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.45764747
1630554300,14.185,14.385,13.61,14.24,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.60431438
1630640700,14.24,14.645,13.58,14.5425,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.26530494
1630899900,14.5425,15.28,14.055,15.105,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.3641892
1630986300,15.105,15.23,14.585,14.895,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.31552609
1631072700,14.895,15.0625,12.485,14.41,,,,,,,,,,,,,,,,,,,,,,,,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.15471227
1631159100,14.41,14.41,13.6375,13.9425,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.1328998
1631504700,13.9425,14.7775,11.9175,14.025,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.64323018
1631591100,14.025,14.025,10.8725,13.575,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.82176613
1631677500,13.575,13.875,12.37,13.73,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.75519114
1631763900,13.73,14.525,9.025,14.4125,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.46664933
1631850300,14.4125,15.65,12.1375,15.2325,,,,,,,,,,,,,,,,,,,,,,,,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.76078898
1632109500,15.2325,17.807501,10.2275,17.4925,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.77082967
1632195900,17.4925,17.997499,13.0025,16.52,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.7361669
1632282300,16.52,16.860001,13.2775,16.4925,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.9925146
1632368700,16.4925,16.9375,10.3125,16.602501,,,,,,,,,,,,,,,,,,,,,,,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.421261
